64	64	208
1	1	1
2	2	1
10	2	-1
3	3	1
11	3	-1
4	4	1
12	4	-1
5	5	1
13	5	-1
6	6	1
14	6	-1
7	7	1
15	7	-1
8	8	1
9	9	1
10	9	-1
10	10	4
11	10	-1
18	10	-1
10	11	-1
11	11	4
12	11	-1
19	11	-1
11	12	-1
12	12	4
13	12	-1
20	12	-1
12	13	-1
13	13	4
14	13	-1
21	13	-1
13	14	-1
14	14	4
15	14	-1
22	14	-1
14	15	-1
15	15	4
23	15	-1
15	16	-1
16	16	1
17	17	1
18	17	-1
10	18	-1
18	18	4
19	18	-1
26	18	-1
11	19	-1
18	19	-1
19	19	4
20	19	-1
27	19	-1
12	20	-1
19	20	-1
20	20	4
21	20	-1
28	20	-1
13	21	-1
20	21	-1
21	21	4
22	21	-1
29	21	-1
14	22	-1
21	22	-1
22	22	4
23	22	-1
30	22	-1
15	23	-1
22	23	-1
23	23	4
31	23	-1
23	24	-1
24	24	1
25	25	1
26	25	-1
18	26	-1
26	26	4
27	26	-1
34	26	-1
19	27	-1
26	27	-1
27	27	4
28	27	-1
35	27	-1
20	28	-1
27	28	-1
28	28	4
29	28	-1
36	28	-1
21	29	-1
28	29	-1
29	29	4
30	29	-1
37	29	-1
22	30	-1
29	30	-1
30	30	4
31	30	-1
38	30	-1
23	31	-1
30	31	-1
31	31	4
39	31	-1
31	32	-1
32	32	1
33	33	1
34	33	-1
26	34	-1
34	34	4
35	34	-1
42	34	-1
27	35	-1
34	35	-1
35	35	4
36	35	-1
43	35	-1
28	36	-1
35	36	-1
36	36	4
37	36	-1
44	36	-1
29	37	-1
36	37	-1
37	37	4
38	37	-1
45	37	-1
30	38	-1
37	38	-1
38	38	4
39	38	-1
46	38	-1
31	39	-1
38	39	-1
39	39	4
47	39	-1
39	40	-1
40	40	1
41	41	1
42	41	-1
34	42	-1
42	42	4
43	42	-1
50	42	-1
35	43	-1
42	43	-1
43	43	4
44	43	-1
51	43	-1
36	44	-1
43	44	-1
44	44	4
45	44	-1
52	44	-1
37	45	-1
44	45	-1
45	45	4
46	45	-1
53	45	-1
38	46	-1
45	46	-1
46	46	4
47	46	-1
54	46	-1
39	47	-1
46	47	-1
47	47	4
55	47	-1
47	48	-1
48	48	1
49	49	1
50	49	-1
42	50	-1
50	50	4
51	50	-1
43	51	-1
50	51	-1
51	51	4
52	51	-1
44	52	-1
51	52	-1
52	52	4
53	52	-1
45	53	-1
52	53	-1
53	53	4
54	53	-1
46	54	-1
53	54	-1
54	54	4
55	54	-1
47	55	-1
54	55	-1
55	55	4
55	56	-1
56	56	1
57	57	1
50	58	-1
58	58	1
51	59	-1
59	59	1
52	60	-1
60	60	1
53	61	-1
61	61	1
54	62	-1
62	62	1
55	63	-1
63	63	1
64	64	1
